imdb_id,new_budget,vote_count,vote_average,new_popularity,new_revenue,new_runtime,new_release_date,genres1,genres2,genres3,company1,company2,company3
tt0110005,29000000,154,5.3,6.053,16930185,105,8/20/2002,Drama,Romance,Action,Blue Productions,Lions Gate Films,Artists Production Group (APG)
tt0457400,18000000,396,5.1,8.34,10501938,99,8/29/2013,Drama,Romance,Action,CJ Entertainment,Midnight Kitchen Productions,Voltage Pictures
tt0132245,94000000,339,4.7,10.703,54744738,95,4/27/2001,Horror,Mystery,Action,Die Beauftragte der Bundesregierung für Kultur und Medien,Lucasfilm,20th Century Fox
tt1241316,55000000,241,5.5,9.268,31987563,87,1/16/1997,Comedy,Romance,Family,Tidal Films,A. Film Production,Universum Film
tt2771372,6000000,723,6.7,11.383,3485127,114,3/13/2014,Comedy,Animation,Family,ARTE France Cinéma,Metro-Goldwyn-Mayer,Walt Disney Pictures
tt1464191,1500000,51,6.3,4.62,870751,92,5/14/1998,Thriller,Crime,Drama,Krasnoff Foster Productions,Touchstone Pictures,Film Production Consultants
tt0095652,40000000,32,6.4,4.241,23202444,107,11/22/1991,Thriller,History,Documentary,Media Asia Films,Polyface Entertainment,Stellar Mega Films
tt0446013,35000000,379,6.1,8.103,20298207,104,5/8/2003,History,War,Comedy,Mars Films,Fidélité Productions,Canal+
tt0114214,32000000,771,6.4,10.074,18552460,107,2/9/1995,Crime,Comedy,Drama,Filmhaus,Warner Bros. Pictures,Price Entertainment
tt1018765,20000000,193,6.2,8.027,11585483,99,7/30/1993,Adventure,Horror,Fantasy,Blueprint Pictures,Film4 Productions,Focus Features
tt0113101,34000000,96,5.2,6.483,19693891,95,8/22/2001,Comedy,Thriller,Action,MTV Films,Gidden Media,CBS Films
tt0083960,19000000,14,4.7,2.564,11000000,94,12/18/1983,Thriller,Horror,Science Fiction,Diaphana Films,Pathé Distribution,Cinéart
tt1502404,50000000,991,5.4,17.664,28931401,105,2/24/2011,Comedy,Comedy,Action,NPV Entertainment,Warner Bros. Pictures,Mersham Productions
tt0104431,82000000,863,7.2,9.063,47434430,84,12/22/1999,Drama,Family,Music,Layton,Warner Bros. Pictures,Fair Film
tt0100404,21000000,121,6.6,9.633,12136938,138,10/15/1993,Comedy,Music,Comedy,Paragon Arts International,Blue Rider Pictures,Republic Pictures (II)
tt0422783,18500000,2423,7.2,10.731,10680275,97,5/22/1998,Romance,Crime,Drama,Morgan Creek Productions,20th Century Fox,Columbia Pictures
tt0089167,250000,90,5.3,5.036,144008,162,6/21/2002,War,Horror,Science Fiction,Instituto de la Cinematografía y de las Artes Audiovisuales,Televisió de Catalunya,New Line Cinema
tt0114558,3500000,346,7.6,9.338,2015810,109,12/12/1991,Romance,Comedy,Adventure,F & F VI Productions A.I.E,Dentsu,Digital Domain
tt0117603,32000000,1016,6.3,14.806,18409891,110,3/18/2010,Action,Adventure,Crime,Entre Chien et Loup,FFA,Muse Productions
tt0890870,15000000,547,7,0.6,8620929,90,8/14/1986,Adventure,Romance,Western,Participant Media,Imagenation Abu Dhabi FZ,FilmNation Entertainment
tt0111503,1100000,57,4.8,3.633,631221,119,10/2/1998,Science Fiction,Drama,Crime,A Monster Calls AIE,Telecinco Cinema,Instituto de la Cinematografía y de las Artes Audiovisuales
tt0102900,6500000,100,5.7,8.613,3721345,129,11/11/2013,Comedy,Family,Adventure,Esse Ci Cinematografica,Universal Pictures,Imagine Entertainment
tt0417217,3500000,64,6,5.499,2000000,124,1/5/1967,Drama,Thriller,Drama,The Safran Company,Rising Star,Foresight Unlimited
tt2668134,30000000,609,6.5,8.72,17137302,107,9/7/2013,Action,Comedy,Romance,Paramount,3 Arts Entertainment,Bay Films
tt1190080,24000000,59,5.2,3.767,13700000,116,10/13/2000,Romance,Drama,Drama,Dino De Laurentiis Company,Metro-Goldwyn-Mayer,Outpost Productions
tt2355495,5000000,86,6.8,7.137,2852915,145,6/11/2009,Drama,War,Romance,MacDonald/Parkes Productions,DreamWorks Pictures,Python (Monty) Pictures Limited
tt0404203,26000000,434,7.2,10.574,14821658,124,10/6/2006,Animation,Comedy,Family,Troublemaker Studios,Aldamisa Entertainment,Demarest Films
tt0382992,135000000,519,5.1,12.928,76932943,77,7/27/2005,Thriller,Comedy,Crime,Vertigo Entertainment,The Kennedy/Marshall Company,Lawrence Bender Productions
tt1054606,20000000,148,6,10.382,11390479,119,11/6/1992,Mystery,Crime,Drama,Reliance Entertainment,Imagenation Abu Dhabi FZ,1492 Pictures
tt0330691,2600000,88,4.5,6.449,1479042,106,1/2/2004,Horror,Science Fiction,Drama,Universal Pictures,Apatow Productions,Fuji Television Network
tt0058534,12000000,700,6.1,9.175,6814789,129,2/15/2010,Comedy,Drama,Comedy,Scott Rudin Productions,Red Hour,Make A Move
tt0345074,20000000,42,6.3,4.23,11341016,100,4/16/2004,Comedy,Drama,Action,Arokaria,Full On Film Productions,Shaw Brothers
tt0120764,65000000,144,5.3,7.566,36850101,90,2/11/1999,Action,Comedy,Crime,Les Films Alain Sarde,Babbo Inc.,The Picture Factory
tt1320239,17000000,228,4.3,7.695,9627492,125,8/23/2012,Drama,Comedy,Romance,Showbox,Sanai Pictures,MOONLIGHT Film
tt1802197,7500000,13,5,1.852,4245870,102,9/20/2002,Action,Adventure,Comedy,Village Roadshow Pictures,Dark Horse Entertainment,Beagle Pug Films
tt0107983,60000000,210,5.9,10.372,33956608,110,1/10/1997,Action,Comedy,Romance,DC Comics,Imagi Animation Studios,Mirage Studios
tt0094169,25000000,523,3.1,8.975,14109284,104,8/29/2008,Science Fiction,Animation,Thriller,Sogepaq,Eyescreen S.r.l.,Filmanova
tt0044706,30000000,564,5.7,10.142,16930884,108,2/14/2007,Horror,Drama,Thriller,Universal Pictures,Orion Pictures,UTV Motion Pictures
tt1352824,15000000,974,5.9,7.371,8459458,96,3/25/2009,Thriller,Horror,Comedy,Di Bonaventura Pictures,Etalon-Film,Paramount
tt0117318,36000000,497,6.9,10.241,20300385,116,10/12/1996,Science Fiction,Thriller,Fantasy,New Regency Pictures,Corduroy Films,Castle Rock Entertainment
tt0055312,75000000,718,5.5,7.366,42285169,104,7/21/2006,Crime,Thriller,Drama,Miramax,A Band Apart,Gary Sanchez Productions
tt2420006,35866397,82,7.4,9.22,20217080,75,12/12/2001,Drama,Music,Drama,Shangri-La Entertainment,New Regency Pictures,Demarest Films
tt0343121,22000000,12,6.4,4.769,12400000,105,3/3/1995,Mystery,Drama,Thriller,David Foster Productions,HorsePower Entertainment,Core Productions
tt0439289,12000000,136,5.9,6.895,6754898,122,10/27/2006,Romance,Comedy,Drama,Millennium Films,Universal Pictures,MetraFilms
tt0115571,25000000,331,6.2,11.015,14063331,116,5/31/1996,Drama,Thriller,Comedy,Monkeypaw Productions,Blumhouse Productions,QC Entertainment
tt3521164,40000000,162,5.8,7.949,22433915,112,9/6/2002,Thriller,History,Horror,American Werewolf Inc.,Lyncanthrope Films,Universal Pictures
tt0225071,53000000,164,5.7,8.03,29700000,90,5/15/2001,Adventure,Action,Crime,Parkes/Lasker productions,Annapurna Pictures,Media Rights Capital
tt0443431,150000,264,7.6,7.428,83957,93,4/6/1960,Action,Comedy,Crime,Horgos Coloroom Pictures,ShivHans Pictures,Groundswell Productions
tt1149361,8700000,22,6.8,2.75,4865912,112,4/11/1986,Fantasy,Science Fiction,Comedy,Warner Bros. Pictures,Winkler Films,Permut Presentations
tt0404390,17000000,523,7.1,10.292,9500000,140,1/6/2006,Action,Science Fiction,Drama,IFI Producción S.A.,Dot Dot Dot Productions,Stardust Pictures
tt1650062,3000000,88,4.8,3.801,1675381,84,9/26/2013,Thriller,Drama,Fantasy,New Line Cinema,Golden Harvest Pictures,20th Century Fox
tt0283111,14500000,176,6.6,9.836,8089290,157,6/1/1984,Romance,Comedy,Comedy,IM Global,Impostor Pictures,42
tt0024034,70000000,755,6.9,7.688,39041505,133,5/17/2009,War,Adventure,Drama,Warner Bros. Pictures,Zak Productions,Sigma Films
tt0116999,23000000,276,6.7,10.239,12803305,115,12/18/1996,Drama,Horror,Science Fiction,Olympus Pictures,OddLot Entertainment,Blossom Films
tt0102926,70000000,340,4.8,12.731,38629478,109,3/29/2006,Fantasy,Action,Comedy,Universal Pictures,StudioCanal,Working Title Films
tt0257516,35000000,299,5.3,10.399,19294901,96,2/25/2005,Mystery,Thriller,Drama,MEDIA Programme of the European Union,Ossane,Phoenix Images
tt0763831,40000000,711,6.1,7.728,22044277,79,3/7/2012,Drama,Romance,Horror,BBC Films,UK Film Council,ContentFilm
tt0166943,27000000,93,6.8,4.559,14859394,90,10/29/1999,Romance,Horror,Thriller,One Race,Fox Film Corporation,Crossbow Productions
tt1235796,80000000,541,5.6,9.814,43935763,94,11/26/2003,Thriller,Comedy,Romance,Caviar Films,Cold Iron Pictures,StuntArt.ru
tt0094602,15000000,907,7.2,9.676,8235661,89,10/27/2015,Action,Drama,Adventure,Barry Mendel Productions,Alliance Atlantis Communications,Peninsula Films
tt0216800,34000000,26,6.3,4.289,18634643,111,9/18/1991,Animation,Family,Documentary,Miramax,Flower Films,Orange Sky Golden Harvest
tt0808399,14700000,276,5.8,8.542,8049666,131,9/6/2008,Adventure,Fantasy,Science Fiction,Procinvest Sas,Film Afrika Worldwide,Windwalker
tt0120841,35000000,278,4.7,14.307,19165560,89,4/10/1998,Drama,Romance,Comedy,Boram Entertainment Inc.,Universal Pictures,Stillking Films
tt0099371,6000000,62,6.6,3.902,3283371,120,8/27/1993,Action,Adventure,Drama,Wild Bunch,Paramount,RKO Radio Pictures
tt2397535,5500000,3473,7.4,15.919,3000000,107,8/28/2014,Drama,Thriller,Mystery,AR Films,Aldamisa Entertainment,Demarest Films
tt0103976,27000000,66,6.4,3.633,14683921,76,4/15/1992,Comedy,Family,Adventure,Wiedemann & Berg Film,ARTE,Bayerischer Rundfunk
tt3183660,69000000,2057,5.6,11.314,37519974,112,6/20/2012,Crime,Comedy,Comedy,20th Century Fox,Hollywood Pictures,Largo Entertainment
tt2091473,15000000,385,6.2,11.361,8138788,102,9/23/2012,Crime,Action,Science Fiction,Epsilon Motion Pictures,Ed Friendly Productions,CTB Film Company
tt0816462,90000000,1051,5.2,10.013,48795021,113,8/17/2011,Family,Romance,Fantasy,Wonderland Sound and Vision,EuropaCorp,Relativity Media
tt0091993,18000000,90,5.8,6.833,9697739,107,6/6/1986,Comedy,Family,Fantasy,Gladden Entertainment,DNA Films,Lionsgate
tt1800741,12500000,305,7.1,7.555,6732980,117,9/11/2010,Adventure,Drama,Comedy,Three Point Capital,Venture Forth,Whitewater Films
tt0483726,25000000,371,7.1,7.058,13411957,119,6/3/2005,Family,Drama,Thriller,Grive Productions,EuropaCorp,Apipoulaï
tt4276820,20000000,359,7.3,7.07,10686841,97,12/12/1997,Romance,Documentary,Action,Spring Films,Columbia Pictures,Sony Pictures Animation
tt1261945,45000000,667,5.7,7.694,24000000,116,10/13/2011,Comedy,Family,Music,ATC Entretenimento,Universal Pictures,DreamWorks Animation
tt0155713,1070000,6,5.3,2.309,570000,110,5/28/1998,Comedy,Drama,Comedy,XM3 Service,20th Century Fox,thinkfilm
tt2398231,7000000,173,6.9,8.651,3728888,103,4/28/2000,Science Fiction,Adventure,Mystery,Toei Animation,Yasahi-Mation Productions,20th Century Fox
tt1691916,35000000,71,5.9,5.378,18635620,115,12/10/1993,Comedy,Drama,Action,Cartier Productions,"Mirisch Corporation, The",Seven Arts Pictures
tt0857265,9000000,150,6.6,5.86,4777465,109,9/13/2002,Thriller,Music,Drama,20th Century Fox,Argos Films,Parc Film
tt0808279,15000000,1043,6.5,8.188,7938872,99,10/20/2007,Family,Animation,Horror,Hypnopolis,BenderSpink,Craven-Maddalena Films
tt0821642,60000000,421,6.6,7.606,31720158,93,4/24/2009,Comedy,Thriller,Action,Three T Productions,Revolution Sun Studios,Central Partnership
tt0087175,18000000,164,7.6,7.909,9495408,100,9/10/1998,Comedy,Adventure,Comedy,PolyGram Filmed Entertainment,Propaganda Films,Dark Horse Entertainment
tt0100828,19000000,84,6,6.599,10000000,138,8/10/1990,Horror,Crime,Drama,NG Production,Bungalow Productions,Silver Lion Films
tt0089981,10000000,34,4.9,2.797,5241315,113,9/4/1999,Comedy,Thriller,Science Fiction,DC Comics,Amblin Entertainment,Malpaso Productions
tt0482606,49900000,754,5.3,8.502,26121638,96,4/8/2011,Comedy,Drama,Comedy,Farah Films & Management,Buckaroo Entertainment,Three Strange Angels
tt0841046,35000000,332,6.5,11.587,18317151,88,12/21/2007,Adventure,Drama,Family,New South Wales Film & Television Office,Jan Chapman Productions,Australian Film Commission
tt0120122,22000000,61,6.4,6.013,11511031,120,10/11/1991,Action,Thriller,Romance,Nibariki,Nippon Television Network (NTV),DENTSU Music And Entertainment
tt0180073,13500000,252,6.9,9.721,7060876,79,11/22/2000,Drama,Comedy,Romance,Magnolia Pictures,Miramax,Atlas Film
tt1614989,5000000,311,6,7.187,2614773,179,10/15/2010,Drama,Drama,Music,Blue Star Pictures,Living Films,Bangkok Dangerous
tt0112688,25000000,129,6.9,7.874,13071518,122,9/15/1995,Fantasy,Animation,Romance,Don Simpson/Jerry Bruckheimer Films,Hollywood Pictures,Lucasfilm
tt0369226,20000000,291,3.1,10.783,10442808,117,1/28/2005,Thriller,Drama,Crime,Canal+ España,100 Bares,Tornasol Films
tt0266391,7000000,43,5.9,4.377,3646994,93,8/3/2001,Drama,Crime,Comedy,Touchstone Pictures,Hyde Park Films,Anonymous Content
tt0120620,25000000,185,6.4,8.147,13000000,113,8/13/1999,Thriller,Science Fiction,Comedy,Paramount,RKO Radio Pictures,Rajkumar Theatres
tt0145653,25,113,7,8.124,13,145,12/25/1999,Thriller,Action,Science Fiction,Capital Films,Filmayer,20th Century Fox
tt3835080,1500000,383,5.2,9.241,779820,102,9/15/2016,Comedy,Thriller,Romance,Touchstone Pictures,Epsilon Motion Pictures,Hyde Park Films
tt0102034,30000000,382,4.6,11.691,15556340,103,10/11/1991,Drama,Fantasy,Comedy,Le Pacte,Zanuck Independent,MediaPro Pictures
tt5173032,4620000,13,6,1.96,2395000,88,11/9/2012,Adventure,Crime,Science Fiction,Animal Kingdom,Oops Doughnuts Productions,Touchstone Pictures
tt1540133,72000000,344,6.7,8.139,37317558,129,12/21/2001,Adventure,Crime,Science Fiction,Le Fresnoy Studio National des Arts Contemporains,Cofinova 12,Cinémage 10
tt0046534,20000000,116,4.6,9.186,10337477,90,1/5/2007,Drama,Thriller,Drama,Ciné+,Columbia Pictures,The Jim Henson Company
tt1555149,10000000,38,6.5,3.822,5164404,90,9/23/2000,Comedy,Comedy,Drama,Touchstone Pictures,Tom Sawyer Entertainment,BCDF Pictures
tt1956620,46000000,1618,7.1,14.585,23737523,120,12/22/2016,Family,Animation,Adventure,Filmauro,Blue Flower Productions,Seven Arts Pictures
tt0085995,125000000,436,5.9,14.083,64493915,101,12/26/2016,Drama,Comedy,Romance,Paramount,Robert Stigwood Organization (RSO),Fox 2000 Pictures
tt0217756,24000000,76,4.9,5.723,12372410,107,4/7/2000,Documentary,Adventure,Drama,"Toho Company, Ltd.",Columbia Pictures Industries,Ri-Film
tt2495104,60000000,822,6.2,8.474,30800231,107,2/13/2014,Horror,Science Fiction,Thriller,New Line Cinema,Contrafilm,Firm Films
tt1521197,30000000,441,6.4,7.301,15395087,100,10/21/2011,Crime,Horror,Mystery,The Weinstein Company,Paramount,World Film Services
tt1683526,17000000,39,5.1,2.648,8720000,91,9/10/1977,Action,Comedy,Comedy,Benaroya Pictures,Millennium Films,Touchstone Pictures
tt0864835,30000000,118,5.2,8.271,15368897,95,6/16/2003,Thriller,Horror,Drama,Lucky Red,Parco Film,Babe Film
tt0082158,210000,23,4.3,2.289,107352,93,5/20/1988,Fantasy,Action,Thriller,Toast Films,Forensic Films,Channel Four Films
tt4190530,9000000,528,7,14.304,4600000,134,8/12/2016,Thriller,Romance,Comedy,Sony Pictures,Diaphana Films,Igor Film
tt2064728,25000000,1134,7.2,9.479,12729917,88,6/27/1986,Fantasy,Science Fiction,Drama,Kaktus Producciones Cinematográficas,Tesauro,Figaro Films
tt0091541,32000000,374,5.5,11.023,16283667,104,10/24/1990,Drama,Drama,Mystery,Regency Enterprises,Warner Bros. Pictures,Paramount
tt2473794,60000000,1727,5.4,14.561,30418560,97,1/21/2015,Fantasy,Comedy,Drama,Fox Searchlight Pictures,Fox Searchlight Pictures,Pathé!
tt0110763,27000000,395,6.4,8.787,13670688,136,11/23/1994,Mystery,Fantasy,Thriller,Castle Rock Entertainment,NPV Entertainment,Warner Bros. Pictures
tt0092897,13000000,57,6.4,6.554,6582052,133,6/18/1993,Drama,History,War,The Guber-Peters Company,Warner Bros. Pictures,Studio Ghibli
tt1100089,24000000,1437,6.6,9.291,12096300,123,5/19/2014,Fantasy,Action,Comedy,SNL Studios,Pandora Cinema,Adam Fields Productions
tt3014866,50000000,232,5.3,12.835,25195000,91,2/27/2004,Horror,Music,Animation,Rollercoaster Entertainment,Trigger Street Productions,Platinum Pictures
tt0118747,28000000,308,5.3,10.739,14051384,80,2/5/1998,Action,Drama,Romance,New Line Cinema,Colomby/Keaton Productions,NeoReel
tt1124037,50000000,805,6.6,11.495,25035950,135,6/24/2016,Drama,Comedy,Drama,Mid Atlantic Films,Columbia Pictures,Sony Pictures Releasing
tt0228333,28000000,518,5,10.911,14010832,117,8/24/2001,Action,Comedy,Crime,Doom Productions,Distant Planet Productions,Bazelevs Production
tt0092603,7500000,35,7.4,3.447,3752325,89,12/22/2005,Horror,Comedy,Drama,Magellan Films,Mélusine Productions,Noerlum Studios
tt0114095,30000000,403,5.2,11.792,15007991,118,8/26/2005,Action,Fantasy,Science Fiction,R&C Produzioni,Faros Film,01 Distribution
tt1742334,35000000,799,5.5,10.536,17508518,106,3/28/2014,Drama,Thriller,Adventure,Toei Animation,Marza Animation Planet,Screen Gems
tt0099747,22000000,39,5.8,3.417,11000863,94,10/4/1991,History,War,Comedy,Chartoff-Winkler Productions,Power,Touchstone Pictures
tt0115531,28,294,6.2,7.466,14,97,12/7/2001,Science Fiction,Drama,Comedy,Springwood Productions,Genetics Productions,20th Century Fox
tt1391092,18000000,74,6.1,4.421,9000000,95,11/23/1967,Action,Drama,History,Cruel & Unusual Films,DC Comics,DC Entertainment
tt0167456,57000000,152,4.6,7.526,28283637,122,7/23/2004,Drama,Mystery,Romance,New Regency Pictures,Dune Entertainment,Major Studio Partners
tt0081414,24000000,126,5.7,8.806,11875866,96,4/20/2005,Action,Drama,Fantasy,The Weinstein Company,Senator Film Produktion,Meespierson Film CV
tt1781784,225000,14,7.1,1.966,111300,107,11/1/2012,Crime,Comedy,Action,United Artists,Pickford Corporation,Polygram Filmed Entertainment
tt0053925,5000000,127,6.2,11.616,2466444,114,10/23/2003,Drama,Romance,Fantasy,Aniplex,Shueisha,TV Tokyo
tt0146984,80000000,470,6.6,9.745,39459427,158,11/2/2000,History,Thriller,Mystery,Chockstone Pictures,The Ladd Company,Warner Bros. Pictures
tt0146882,40000000,220,5.4,16.279,19726050,152,8/19/1994,Family,Comedy,Drama,British Film Institute,Entertainment One,Sixteen Films
tt0417385,30000000,1513,7.1,11.818,14793385,107,1/26/2017,Horror,Thriller,Action,Overbrook Entertainment,Lionsgate,Mosaic Media Group
tt0450314,20500000,562,5.7,16.415,10089373,102,12/5/2008,Comedy,Family,Comedy,Bedford Falls Productions,Initial Entertainment Group (IEG),Lonely Film Productions GmbH & Co. KG.
tt0433398,1300000,2,6,1.022,639000,137,2/22/2006,Comedy,Drama,Horror,MTV Films,Insurge Pictures,Paramount
tt1041804,6000000,197,6.8,7.31,2944752,113,11/14/2003,Romance,Drama,Thriller,Apatow Productions,Screen Gems,Vertigo Entertainment
tt2576852,49300000,688,8.1,10.354,24186232,96,11/23/2013,Fantasy,Action,Drama,STX Entertainment,Gkids,StudioCanal
tt2309224,30000000,1336,7,10.466,14711793,82,9/2/2007,Science Fiction,Comedy,Drama,United Artists,Village Roadshow Pictures,Beacon Pictures
tt1216491,5000000,521,6.6,11.536,2450846,97,10/9/2014,Drama,Romance,Action,Endgame Entertainment,Dimension Films,Troublemaker Studios
tt0120913,75000000,525,6.5,12.422,36754634,106,6/16/2000,Drama,Comedy,Crime,Participant Media,HBO Documentary Films,BBC Films
tt0387059,14000000,46,5.3,4.526,6856989,112,9/3/2005,Crime,Drama,Thriller,Universal Pictures,Studio Babelsberg,StudioCanal
tt0310775,4000000,576,7.4,8.495,1954937,109,3/29/2002,Fantasy,Adventure,Action,Bazmark Films,ScreenWest,Dune Entertainment III
tt0111333,20000000,528,6.6,12.819,9771658,72,11/18/1994,Science Fiction,Drama,Romance,TriStar Pictures,NEST Family Entertainment,Crest Animation Productions
tt1244659,31000000,162,6.3,6.864,15134293,105,1/21/2010,Crime,Thriller,Comedy,The Mirisch Corporation,Epsilon Motion Pictures,Hyde Park Entertainment
tt2400463,44000000,405,3,8.415,21400000,118,5/10/2000,Crime,Comedy,Mystery,MDP Worldwide,Walt Disney Pictures,Chester Films Inc.
tt2315582,22000000,543,4.5,11.561,10696210,104,4/17/1993,Romance,Adventure,Fantasy,Anton Capital Entertainment (ACE),LOVEFiLM International,Canal+
tt0110759,9000000,57,6.3,4.508,4350774,79,4/29/1994,Drama,Comedy,Comedy,Duplass Brothers Productions,Senator Entertainment Co,Warner Bros. Pictures
tt1082886,6000000,161,6.4,8.237,2899975,96,7/3/2008,Crime,Drama,Mystery,Wayans Bros. Entertainment,Dimension Films,Touchstone Pictures
